"","subject.id","activity.name","activity.index","mean.t.body.acc.mean.x","mean.t.body.acc.mean.y","mean.t.body.acc.mean.z","mean.t.gravity.acc.mean.x","mean.t.gravity.acc.mean.y","mean.t.gravity.acc.mean.z","mean.t.body.acc.jerk.mean.x","mean.t.body.acc.jerk.mean.y","mean.t.body.acc.jerk.mean.z","mean.t.body.gyro.mean.x","mean.t.body.gyro.mean.y","mean.t.body.gyro.mean.z","mean.t.body.gyro.jerk.mean.x","mean.t.body.gyro.jerk.mean.y","mean.t.body.gyro.jerk.mean.z","mean.t.body.acc.mag.mean","mean.t.gravity.acc.mag.mean","mean.t.body.acc.jerk.mag.mean","mean.t.body.gyro.mag.mean","mean.t.body.gyro.jerk.mag.mean","mean.f.body.acc.mean.x","mean.f.body.acc.mean.y","mean.f.body.acc.mean.z","mean.f.body.acc.jerk.mean.x","mean.f.body.acc.jerk.mean.y","mean.f.body.acc.jerk.mean.z","mean.f.body.gyro.mean.x","mean.f.body.gyro.mean.y","mean.f.body.gyro.mean.z","mean.f.body.acc.mag.mean","mean.f.body.acc.jerk.mag.mean","mean.f.body.gyro.mag.mean","mean.f.body.gyro.jerk.mag.mean","mean.t.body.acc.std.x","mean.t.body.acc.std.y","mean.t.body.acc.std.z","mean.t.gravity.acc.std.x","mean.t.gravity.acc.std.y","mean.t.gravity.acc.std.z","mean.t.body.acc.jerk.std.x","mean.t.body.acc.jerk.std.y","mean.t.body.acc.jerk.std.z","mean.t.body.gyro.std.x","mean.t.body.gyro.std.y","mean.t.body.gyro.std.z","mean.t.body.gyro.jerk.std.x","mean.t.body.gyro.jerk.std.y","mean.t.body.gyro.jerk.std.z","mean.t.body.acc.mag.std","mean.t.gravity.acc.mag.std","mean.t.body.acc.jerk.mag.std","mean.t.body.gyro.mag.std","mean.t.body.gyro.jerk.mag.std","mean.f.body.acc.std.x","mean.f.body.acc.std.y","mean.f.body.acc.std.z","mean.f.body.acc.jerk.std.x","mean.f.body.acc.jerk.std.y","mean.f.body.acc.jerk.std.z","mean.f.body.gyro.std.x","mean.f.body.gyro.std.y","mean.f.body.gyro.std.z","mean.f.body.acc.mag.std","mean.f.body.acc.jerk.mag.std","mean.f.body.gyro.mag.std","mean.f.body.gyro.jerk.mag.std"
"38",14,"SITTING",4,0.278920751166667,-0.01201515636975,-0.104783969675,0.93101742925,0.0239321694058333,0.0408548503091667,0.0744458096,0.00132302954118333,-0.00387776135975,-0.0398414106416667,-0.0678944367333333,0.077142079925,-0.0942710509333333,-0.0419574367166667,-0.0490264055666667,-0.948894998333333,-0.948894998333333,-0.977760470833333,-0.94100630575,-0.985398574833333,-0.9790671595,-0.939549385333333,-0.946035336916667,-0.981938973916667,-0.970165354583333,-0.973004690083333,-0.973812009333333,-0.96696671625,-0.953689236666667,-0.944067832416667,-0.97229515875,-0.95786373075,-0.98115550225,-0.980031034083333,-0.926588554341667,-0.926257194333333,-0.981532148666667,-0.959486142466667,-0.93700731355,-0.981543820916667,-0.96951603525,-0.976347391416667,-0.978343451083333,-0.960979166,-0.9489814645,-0.983206109083333,-0.98293634925,-0.98112675875,-0.932243338833333,-0.932243338833333,-0.972900354333333,-0.943774971666667,-0.980425677916667,-0.980524482,-0.924483478941667,-0.921676116383333,-0.982825542416667,-0.971051770916667,-0.978333417083333,-0.979846335416667,-0.958110964416667,-0.95226021575,-0.936320449083333,-0.972760493583333,-0.944982249416667,-0.980553953583333
"39",15,"SITTING",4,0.273209813685039,-0.0124720208848819,-0.107974851307087,0.906038177716535,0.19553878211811,0.0599699067548032,0.0773294759606299,-0.00162142067947244,-0.00170863439625197,-0.0365930479110236,-0.0774892286661417,0.0870839705905512,-0.0952649730551181,-0.0401476962038583,-0.0519767540645669,-0.964189787244095,-0.964189787244095,-0.985812271102362,-0.961241159291339,-0.991716390708661,-0.988177664724409,-0.951694779732283,-0.965242790629921,-0.988508373543307,-0.978731511732283,-0.983335788188976,-0.985897683937008,-0.980271764409449,-0.970991087952756,-0.960007167070866,-0.984571923385827,-0.976017178110236,-0.99054172976378,-0.988963410551181,-0.940530929370079,-0.953470543779528,-0.986389939606299,-0.958623750629921,-0.958559905433071,-0.988377603858268,-0.978901598740157,-0.985753786141732,-0.988154605590551,-0.976731039370079,-0.967787896456693,-0.992114252362205,-0.990028191259843,-0.988961463385827,-0.951793030629921,-0.951793030629921,-0.98505635519685,-0.966570995905512,-0.990257881968504,-0.989374034094488,-0.938350107637795,-0.950361901732283,-0.989300678188976,-0.980696682992126,-0.986791553149606,-0.988887082047244,-0.974953342834646,-0.969774896141732,-0.954397749370079,-0.984527809527559,-0.966445012755906,-0.990269137952756
"40",1,"STANDING",5,0.278168938,-0.01686007608,-0.106339367081481,0.925928863333333,-0.27129046877037,0.098648116497037,0.0748355102,0.00763145299138519,-0.00998019471826667,-0.0250564164306667,-0.0723776779777778,0.0832680372711111,-0.10346195257037,-0.0431935621896296,-0.0528209215407407,-0.963747100296296,-0.963747100296296,-0.982269615037037,-0.955718102814815,-0.985392440148148,-0.986728119259259,-0.956736193703704,-0.964569506592593,-0.984455354074074,-0.971500459777778,-0.981963539481482,-0.960156079111111,-0.976122119407407,-0.961802464962963,-0.965348286222222,-0.979803883407407,-0.960643337111111,-0.982556905185185,-0.989281635925926,-0.950636023407407,-0.949911347703704,-0.988402512,-0.969911234740741,-0.948195417148148,-0.984621286592593,-0.971827161407407,-0.984673020962963,-0.963313760074074,-0.974024495703704,-0.962465261111111,-0.979063473481482,-0.986735870518519,-0.979235680444445,-0.957148828962963,-0.957148828962963,-0.980152637259259,-0.948858169555556,-0.982231380592593,-0.990622650444444,-0.95005874837037,-0.945840987111111,-0.986285736518518,-0.974414436888889,-0.986052515185185,-0.964720458296296,-0.973052119407407,-0.96624271962963,-0.959068370296296,-0.979503504296296,-0.950275074074074,-0.982830968814815
"41",3,"STANDING",5,0.280658647477477,-0.0118726101800901,-0.099788643420018,0.947326451441441,-0.194028372774775,0.0777619151972973,0.0744448304512613,0.00271993321567568,-0.00969015918594595,-0.0272350732114414,-0.0589312325441441,0.0693027468828829,-0.100034822657658,-0.0454339124711712,-0.0448856120302703,-0.923161637747748,-0.923161637747748,-0.963124556126126,-0.901398285405405,-0.965764342342342,-0.965679031171171,-0.908632278378378,-0.940246091801802,-0.964947271171171,-0.946150197027027,-0.969862995315315,-0.908106154954955,-0.946535319279279,-0.921103981351351,-0.927242155585586,-0.954174924234234,-0.918236646756757,-0.962437437297297,-0.970524409099099,-0.889482875495495,-0.912590504504505,-0.979322268558559,-0.946213514504504,-0.923577887477477,-0.964506610900901,-0.945501002522523,-0.973731381441441,-0.909643885855856,-0.936945538018018,-0.916233353243243,-0.944788363513513,-0.972564857927928,-0.960556375495496,-0.91089772990991,-0.91089772990991,-0.954887478378378,-0.88890131009009,-0.960571515675676,-0.972884818018018,-0.88713306109009,-0.905797462252252,-0.967472437027027,-0.948904305405405,-0.976265283243243,-0.91174814990991,-0.932352821891892,-0.922736888918919,-0.916511470720721,-0.955047844144144,-0.890345068378378,-0.960807185675676
"42",5,"STANDING",5,0.282127488921569,-0.0135705468757843,-0.100071217960784,0.960575835,-0.0627508923895098,0.0513308808823529,0.0758826205,0.00472338537382353,-0.00812528824941176,-0.0321862652938235,-0.0540023443952941,0.0840168960205882,-0.0942315620882353,-0.0412542770323529,-0.0491719775568627,-0.925090087254902,-0.925090087254902,-0.960387205392157,-0.914191985098039,-0.96386453127451,-0.966796107941177,-0.907837533529412,-0.931162993235294,-0.964375926764706,-0.938056335392157,-0.962988873529412,-0.915974155294118,-0.948646443627451,-0.921795946862745,-0.921030655,-0.946461476764706,-0.918411994509804,-0.959720200294118,-0.97205116872549,-0.894509687941176,-0.898727778431373,-0.981958885588235,-0.950868820686274,-0.928805829705882,-0.963690871078431,-0.938110348823529,-0.967546723627451,-0.919691641960784,-0.944051529313726,-0.923510981568627,-0.946384397352941,-0.968065570098039,-0.954037800196078,-0.905327019901961,-0.905327019901961,-0.947763222941176,-0.89041203745098,-0.956433625490196,-0.974794435490196,-0.894682998323529,-0.890956899607843,-0.966396678823529,-0.942949596666667,-0.970848265196078,-0.922276281764706,-0.94229576127451,-0.931487172941176,-0.912460306470588,-0.948736239019608,-0.892959352156863,-0.955231673627451
"43",6,"STANDING",5,0.27871634152381,-0.0165695636085714,-0.110647266733333,0.948984279238095,-0.146797103180952,-0.00648780148190476,0.0742702171428571,0.0106669082881905,-0.00485713811390476,-0.0264832948653333,-0.0742220694171429,0.086109338752381,-0.103047116180952,-0.0410486510904762,-0.0526912079028571,-0.952460231619048,-0.952460231619048,-0.970698769619048,-0.933342200571429,-0.969729843047619,-0.978943064476191,-0.938075482380952,-0.949226292666667,-0.974789430571429,-0.956623375523809,-0.96884134247619,-0.930824784666667,-0.952631205428571,-0.953641782666667,-0.951184090952381,-0.962263564571429,-0.934366690285714,-0.963502764952381,-0.983634990095238,-0.931808830476191,-0.933412958857143,-0.988348265142857,-0.973198926666667,-0.950170819047619,-0.974892046857143,-0.955412018190476,-0.972653892190476,-0.937871716190476,-0.951039010952381,-0.955741166952381,-0.953590298857143,-0.969908460476191,-0.970790682095238,-0.94538968447619,-0.94538968447619,-0.962290806857143,-0.916905918857143,-0.961674049428571,-0.985995393714286,-0.932234018380952,-0.92993693752381,-0.97738889352381,-0.957291455809524,-0.975111986285714,-0.941005904190476,-0.950642566571429,-0.960745076285714,-0.950008264571429,-0.961391734857143,-0.920653227333333,-0.961862108761905
"44",7,"STANDING",5,0.279461530964912,-0.0161404821254386,-0.103974876982456,0.952043021315789,-0.181544188710526,-0.0672560916364912,0.0751976436929824,0.00770051527,-0.0088256770996579,-0.0304116799630702,-0.0722821546684211,0.080720058622807,-0.0934309760175439,-0.041116454177193,-0.0516037802807018,-0.940536528157895,-0.940536528157895,-0.970859283421053,-0.919645021403509,-0.971513032631579,-0.975552539649123,-0.935988753859649,-0.943660850087719,-0.972836216578947,-0.959873884912281,-0.969407411754386,-0.917130165350877,-0.949153689035088,-0.954074443596491,-0.945175725789474,-0.962381134561404,-0.919007735614035,-0.964251360175439,-0.979372175964912,-0.920282206666667,-0.918488364885965,-0.985830351052632,-0.966223385087719,-0.941025352017544,-0.972857680614035,-0.959225855526316,-0.973620740263158,-0.91935377631579,-0.942675154561403,-0.950557182894737,-0.960559469912281,-0.970039817631579,-0.975111851491228,-0.934211246666667,-0.934211246666667,-0.963636149035088,-0.887626260350877,-0.962721961140351,-0.981251042192982,-0.917467374561403,-0.91235207745614,-0.975471622368421,-0.961596404473684,-0.976570868596491,-0.92126953877193,-0.939797272982456,-0.954040585877193,-0.938377287719298,-0.964395375263158,-0.888709889561404,-0.963220603596491
"45",8,"STANDING",5,0.279058319919355,-0.0158234346016129,-0.108408513364516,0.957023157258065,-0.160087658922258,-0.00231920187096774,0.0752760352983871,0.00874999985342742,0.0012271870958871,-0.02517480604,-0.0542119495129032,0.0748048611209677,-0.0983975438225806,-0.0440145793709677,-0.0511977389806452,-0.962906499193548,-0.962906499193548,-0.986213446854839,-0.954173387983871,-0.987649601935484,-0.990382859435484,-0.952362300483871,-0.966424259516129,-0.990685849677419,-0.974868120403226,-0.984414880645161,-0.961921872741936,-0.978825158548387,-0.972588028467742,-0.964745981209677,-0.982968161370968,-0.965124493145161,-0.985461755645161,-0.991312520725806,-0.941783087016129,-0.947810692258064,-0.991351394354839,-0.968337736854839,-0.951388461854839,-0.990782875564516,-0.974861992258064,-0.986896365645161,-0.961655813709677,-0.975239259112903,-0.970720833387097,-0.979949487258065,-0.988969303709677,-0.986159372258064,-0.954281288645161,-0.954281288645161,-0.983493343225806,-0.951754645241935,-0.984487889193548,-0.991794549274194,-0.939714366854839,-0.942224185645161,-0.991755292258065,-0.976799849112903,-0.988041670322581,-0.962151024354839,-0.973527317903226,-0.972752504516129,-0.955516897914516,-0.983113794193548,-0.951790389677419,-0.98405741983871
"46",11,"STANDING",5,0.278120762840909,-0.0168649732656818,-0.107113555727273,0.947174860340909,-0.189897719431818,0.00614334011363636,0.0755097414090909,0.0107633182010227,-0.00230171933386364,-0.0282613689340909,-0.0744579278863636,0.0831621768068182,-0.0991755621931818,-0.0409830180454545,-0.0528454913636364,-0.979711777840909,-0.979711777840909,-0.987427673522727,-0.973195521818182,-0.990431533181818,-0.991958445681818,-0.965440211931818,-0.982057890909091,-0.990490799886364,-0.978164532840909,-0.986492135795455,-0.97145564375,-0.987358032613636,-0.978808781818182,-0.979297999431818,-0.986711136704546,-0.976347440113636,-0.989928133181818,-0.993418303863636,-0.959262762954545,-0.97780602375,-0.993824166704545,-0.980932815113636,-0.983392543068182,-0.990431103181818,-0.978286732159091,-0.988462423295455,-0.972140210568182,-0.986635156477273,-0.978902605454546,-0.9836485375,-0.992227399772727,-0.988936034090909,-0.976168605,-0.976168605,-0.987186504318182,-0.967480316818182,-0.989579109318182,-0.994149701818182,-0.958115644431818,-0.976444856477273,-0.991259499886364,-0.98009764,-0.989026582840909,-0.972718120795454,-0.986356819090909,-0.980833653295455,-0.97734598,-0.986649172840909,-0.967624858636364,-0.989543341818182
"47",14,"STANDING",5,0.27940158176,-0.0166190483336,-0.10215232076352,0.89092554552,-0.27724185544,-0.12904904593624,0.07521267465528,0.00904445751832,-0.006923795524696,-0.02286518428192,-0.06290005558408,0.0769230683024,-0.101555474816,-0.043853804384,-0.05111088922072,-0.9303452872,-0.9303452872,-0.9628419956,-0.90859777064,-0.95898752608,-0.96519147432,-0.91699275368,-0.93322855736,-0.96670630768,-0.94881774992,-0.957601414,-0.91450406592,-0.92616840216,-0.92719667968,-0.9322388904,-0.95198153016,-0.90682846416,-0.94566327112,-0.96839574416,-0.89853951256,-0.91412742304,-0.97620595848,-0.96097036432,-0.93979644248,-0.9666275884,-0.94835129432,-0.96299329496,-0.91962923416,-0.92020975464,-0.92289281184,-0.94251844488,-0.95632409784,-0.95910833536,-0.92055073184,-0.92055073184,-0.95114476936,-0.88124391456,-0.94267988728,-0.9699927148,-0.89600662664,-0.91083476192,-0.96967398792,-0.95176374696,-0.96721030336,-0.92252934304,-0.91774404704,-0.92882361688,-0.9266378512,-0.94939772112,-0.88600985352,-0.9427851764
"48",15,"STANDING",5,0.279726316393443,-0.0161611111353115,-0.107218281540984,0.966045483606557,-0.153677771032787,-0.00194562715901639,0.0748828844344262,0.0088937645942377,-0.00489086347483607,-0.0271583385971311,-0.0678250073360656,0.0767206241516393,-0.100134876532787,-0.0434679188762295,-0.0519614727057377,-0.954903392459016,-0.954903392459016,-0.979303995737705,-0.951235542540984,-0.983264726967213,-0.985287669344262,-0.94652808795082,-0.958881234590164,-0.982982691065574,-0.967791889180328,-0.977846511229508,-0.954995312213115,-0.972471500983607,-0.96932164852459,-0.960183928934426,-0.975217370081967,-0.960799478606557,-0.982018002295082,-0.987991518196721,-0.934712082704918,-0.939574485655738,-0.990561756803279,-0.967083480901639,-0.951669669098361,-0.982696109590164,-0.967734674180328,-0.981011732377049,-0.955113771065574,-0.969051022622951,-0.969180346311475,-0.973970314508197,-0.984643929590164,-0.982415083688525,-0.94820485852459,-0.94820485852459,-0.976100000819672,-0.943626467295082,-0.98062003647541,-0.989377122213115,-0.932643951639344,-0.934273635819672,-0.983986112786885,-0.970100427868852,-0.982855094016393,-0.955972953934426,-0.967381463770492,-0.972077645327869,-0.949818613278689,-0.976231530737705,-0.943299387786885,-0.980004725409836
"49",1,"LAYING",6,0.250875873336735,-0.0295644610190816,-0.110285377336735,-0.376656054530612,0.728563748602041,0.544275104183674,0.0818264772040816,0.00796061271561225,0.00464474151173469,-0.0174952226826531,-0.0876606712693877,0.146824983938776,-0.104676590832653,-0.0387458896908163,-0.0721537199489796,-0.908299601173469,-0.908299601173469,-0.970728720816327,-0.911617681020408,-0.977325214897959,-0.957528117244898,-0.922282677540816,-0.93248603,-0.971150494591837,-0.952000066428571,-0.966739874183673,-0.91695054662551,-0.967438910612245,-0.935442720918367,-0.917282365663265,-0.958805872959184,-0.916029917959184,-0.965819235102041,-0.950588548673469,-0.907088626744898,-0.903533350320408,-0.927287695,-0.947144590489796,-0.916952801846939,-0.97189765,-0.953058629183673,-0.971305839081633,-0.929738822153061,-0.966372645306122,-0.933764775816327,-0.955160681632653,-0.978516367346939,-0.97260436122449,-0.882195826663265,-0.882195826663265,-0.956297439591837,-0.888636562020408,-0.96222977255102,-0.948343906836735,-0.905821253826531,-0.897087784204082,-0.975469874591837,-0.958064167142857,-0.974672725,-0.934491178163265,-0.966258286326531,-0.939402939591837,-0.884906873877551,-0.952545778163265,-0.891313205755102,-0.960496745714286
"50",3,"LAYING",6,0.263740730210145,-0.0185467103652174,-0.105783377111594,-0.388236410072464,0.765393275072464,0.509366612246377,0.0877897212753623,0.0117281568148043,-0.0064670466646413,-0.0135241456503623,-0.0998156256637681,0.151075766775362,-0.102561763666667,-0.0362460709934783,-0.0690919333985507,-0.955946408478261,-0.955946408478261,-0.971784894710145,-0.933511663985507,-0.981742410942029,-0.963220450942029,-0.94617733731884,-0.962949699492754,-0.975471049202899,-0.957638487608696,-0.972697361884058,-0.963269077971014,-0.966626761666667,-0.961036478333333,-0.943960701304348,-0.96554112326087,-0.954119835434783,-0.97873260442029,-0.96154300557971,-0.945029951304348,-0.958249377971014,-0.940975700217391,-0.973702102391304,-0.968647470144927,-0.975729485217391,-0.956853455434783,-0.975632144855072,-0.969187295217391,-0.960553406884058,-0.96200554442029,-0.973419899565217,-0.981395765144928,-0.982416372028985,-0.938173926485507,-0.938173926485507,-0.965369879347826,-0.940635536376812,-0.977583672971014,-0.961028424275362,-0.947332667681159,-0.958230828623189,-0.97834392326087,-0.959130877101449,-0.97717499673913,-0.97117373615942,-0.957901032971014,-0.96584421057971,-0.944143106751449,-0.96428824557971,-0.942259597536232,-0.977458022101449
"51",5,"LAYING",6,0.280561567387387,-0.0212616327108108,-0.113177885531532,-0.484953887477477,0.520385854324324,0.261626458468468,0.0803194711018018,0.0116434027065766,0.00183308016711712,-0.0231950627136036,-0.0796253289517117,0.127930178613514,-0.101457265936937,-0.0392099048747748,-0.0645210276216216,-0.955394069189189,-0.955394069189189,-0.976736275405405,-0.937666346846847,-0.97903520972973,-0.967396711081081,-0.955697748108108,-0.963905029279279,-0.979999753873874,-0.967896852972973,-0.97292112018018,-0.953228732522522,-0.967412060900901,-0.963436760810811,-0.953217485675676,-0.970696733963964,-0.949667023423423,-0.972943285135135,-0.964676883333333,-0.947684485855856,-0.95649370018018,-0.94900446018018,-0.973374433243243,-0.968731135234234,-0.980149152342342,-0.967357895585586,-0.976033408198198,-0.960911547837838,-0.96494834954955,-0.963296181711712,-0.965579128288288,-0.978924026576577,-0.985101396036036,-0.943636146576577,-0.943636146576577,-0.970348583063063,-0.936137396306306,-0.971023591621622,-0.963793352162162,-0.94736519945045,-0.955516221558559,-0.98220980027027,-0.969195955855856,-0.977753681171171,-0.963616967297297,-0.964037592882883,-0.966613868468469,-0.947303950900901,-0.968792851621622,-0.938729785585586,-0.970504101981982
"52",6,"LAYING",6,0.254906951963964,-0.0135618092466667,-0.118760673054054,-0.439014149441441,0.39902128045045,0.367380267605405,0.089723300036036,0.00229148843297297,-0.00236053198477477,-0.00900057443063063,-0.117283528244144,0.150935217054054,-0.106490459333333,-0.0382864117392793,-0.0656338473324324,-0.933467912585586,-0.933467912585586,-0.963371750990991,-0.917730434774775,-0.96118121963964,-0.947326804954955,-0.936082651351351,-0.951019493603604,-0.969374105405405,-0.949730972252252,-0.963641328378378,-0.948602895495496,-0.942804198108108,-0.946872107747748,-0.928160707486486,-0.957284893963964,-0.934803593873874,-0.956116050900901,-0.943070670423423,-0.935215935621622,-0.941792380810811,-0.908509966126126,-0.965557723153153,-0.945443155585586,-0.968779683423423,-0.948132437927928,-0.96774965981982,-0.963159418558559,-0.943234455405405,-0.951934936936937,-0.954954280720721,-0.95811337945946,-0.968522384324324,-0.916139254954955,-0.916139254954955,-0.958349050630631,-0.926006877117117,-0.955345384144144,-0.94166137057027,-0.938494439423423,-0.941066564504504,-0.97100877045045,-0.950047684504504,-0.970481171711712,-0.968066638828829,-0.944116629009009,-0.958208578558558,-0.922647234054054,-0.95877255036036,-0.933212552882883,-0.957258608648649
"53",7,"LAYING",6,0.261353374491525,-0.020440355779661,-0.104740539,-0.354234391364407,0.563385133898305,0.601843410118644,0.0873895668813559,0.0197073392440678,-0.00912469022281356,-0.00816746048144068,-0.105357772110169,0.140469771983051,-0.101497979086441,-0.0402146079033898,-0.0665478357372881,-0.946513070677966,-0.946513070677966,-0.978913068559322,-0.926589449745763,-0.979825507288136,-0.961840870677966,-0.95182665661017,-0.958070319237288,-0.978383973135593,-0.972521650847458,-0.972370687966102,-0.958187753559322,-0.957410794067797,-0.955587542372881,-0.942257589516949,-0.970473811949152,-0.94561789220339,-0.971799007711864,-0.952592451694915,-0.937045458135593,-0.946950142118644,-0.939255116228814,-0.965709411271186,-0.960026068305085,-0.978806927288136,-0.972582232711864,-0.975447309152542,-0.963219274915254,-0.949753245254237,-0.954763168220339,-0.973614481355932,-0.973603130677966,-0.983791154491525,-0.928192462237288,-0.928192462237288,-0.969777630254237,-0.928394233813559,-0.96911339059322,-0.949703836016949,-0.934117204576271,-0.945024056949153,-0.981358581186441,-0.974741214322034,-0.977126892288136,-0.965137813220339,-0.946650483728814,-0.958699808474576,-0.931651851371186,-0.96777541220339,-0.930045969915254,-0.967630810169491
"54",8,"LAYING",6,0.269655593819277,-0.0198561848187952,-0.10456825413253,-0.335888276144578,0.704996009036145,0.567847460120482,0.0815890671686747,0.0206818216306024,-0.0116832510609639,-0.00161696711672289,-0.0826077538481928,0.127591886759036,-0.10647087760241,-0.039806231446988,-0.0681795855542169,-0.95078425060241,-0.95078425060241,-0.977443789638554,-0.937782518072289,-0.982168203253012,-0.963339335180723,-0.960124274819277,-0.955619034216867,-0.977646999277109,-0.976100171686747,-0.968709901445783,-0.963850951445783,-0.964981644457831,-0.969519316506024,-0.946318207566265,-0.967761913373494,-0.952225990120482,-0.973436380963855,-0.956140581566265,-0.950393639759036,-0.946574484192771,-0.936815994650602,-0.970622326626506,-0.954223747855422,-0.977782019036145,-0.976249050361446,-0.971977269156627,-0.970577144939759,-0.961275703493976,-0.970168475542169,-0.974906174819277,-0.977550166626506,-0.987795126746988,-0.932259392168675,-0.932259392168675,-0.968052626987952,-0.941336031445783,-0.972581786024096,-0.954189303614458,-0.948889248987952,-0.945488477180723,-0.980050421686747,-0.978291068554217,-0.973842089156627,-0.97300111,-0.960118826144578,-0.973207810963855,-0.935557867819277,-0.967617189759036,-0.944717678674699,-0.973264994096386
"55",11,"LAYING",6,0.277448785573771,-0.0175180643295082,-0.108207092327869,-0.18052835147541,0.824066589344262,0.375217594081967,0.0757768933688525,0.011943673892541,0.000650897192213115,-0.0223720625654098,-0.064042925597541,0.120989070254098,-0.10092180445082,-0.040229445852459,-0.0627626360983606,-0.983730024344262,-0.983730024344262,-0.985989720655738,-0.967557450081967,-0.991948640327869,-0.984535869098361,-0.978599728032787,-0.981584649508197,-0.985694622540984,-0.98026679057377,-0.984654036065574,-0.98484496852459,-0.984223128196721,-0.973989474836066,-0.98081069704918,-0.983125174918033,-0.976276330409836,-0.989134091885246,-0.984644303360656,-0.979636735,-0.980020902704918,-0.981244086311475,-0.992538664016393,-0.987796719508197,-0.98561179352459,-0.979584811557377,-0.986666292622951,-0.987249354836066,-0.983380470901639,-0.973329498196721,-0.989386102295082,-0.990686908442623,-0.989745272377049,-0.980123193032787,-0.980123193032787,-0.983442499836066,-0.968484495737705,-0.988566456393443,-0.984789236639344,-0.98059925147541,-0.979956497295082,-0.986866177377049,-0.980265888606557,-0.987267844590164,-0.988069348606557,-0.983085339180328,-0.975597381967213,-0.982223771639344,-0.982896762131148,-0.969031727540984,-0.988454321311475
"56",14,"LAYING",6,0.236836835462185,-0.0131128440285714,-0.096799612115126,-0.332310936739496,0.70224608697479,0.631425992857143,0.0930725081605042,-0.00293033028184874,-0.0156394464823277,-0.0110782301536134,-0.120318753378151,0.134584716344538,-0.102050448386555,-0.0381297730654538,-0.0591232682352941,-0.937272465042017,-0.937272465042017,-0.979487067731092,-0.936540820756303,-0.981980221848739,-0.952103380168067,-0.950497793109244,-0.955602503781513,-0.978798866890756,-0.97384417184874,-0.976754919327731,-0.968622105126051,-0.958106258991597,-0.962347986134454,-0.929957041689076,-0.974678231596639,-0.952826308319328,-0.974835044537815,-0.943071731546218,-0.940783406302521,-0.941611965512605,-0.900158238907563,-0.964342642689076,-0.944283682689076,-0.978786226302521,-0.973199039915966,-0.979607494705882,-0.972796100336134,-0.955609568991597,-0.963790067142857,-0.981137028235294,-0.975755561260504,-0.983688036638655,-0.903962447983193,-0.903962447983193,-0.974285639327731,-0.941273421344538,-0.973763853193277,-0.93998708489916,-0.939358157285714,-0.938538918823529,-0.980761385210084,-0.974449380168067,-0.981082073613445,-0.974262831428572,-0.954605184789916,-0.967621786806723,-0.906627783310924,-0.972726155630252,-0.944300568067227,-0.974134666554622
"57",15,"LAYING",6,0.281163073715278,-0.0169925876082639,-0.112883238763889,-0.265642794263889,0.818836626180556,0.323460309583333,0.0787363883055556,0.0121901897782639,-0.00516576915881944,-0.0155990408618056,-0.0787619462777778,0.1125913230625,-0.102540261944444,-0.0399101339284722,-0.0624225761520833,-0.963597352013889,-0.963597352013889,-0.982709749375,-0.949198319930556,-0.983007949652778,-0.974954931805555,-0.971645743194444,-0.964100380972222,-0.983664272916667,-0.976486917777778,-0.978162686666667,-0.965992080069444,-0.965211436944445,-0.969641567986111,-0.964586051041667,-0.978394653541667,-0.955407012916667,-0.977162297291667,-0.970119786319445,-0.972942942152778,-0.951576897083333,-0.960960953611111,-0.989745275208333,-0.964975012638889,-0.984052410277778,-0.976676041388889,-0.980745161666667,-0.969909700416667,-0.960721231388889,-0.969119206458333,-0.976894835902778,-0.979287073611111,-0.986247164375,-0.956334471041667,-0.956334471041667,-0.978625195069444,-0.940936471180556,-0.976154571944444,-0.968442953194444,-0.974581119305556,-0.948490886875,-0.986044904236111,-0.978669926041667,-0.981965367638889,-0.971468889791667,-0.958892427916667,-0.971809288402778,-0.958285792013889,-0.977907597083333,-0.942525664722222,-0.976371345902778
"58",17,"WALKING",1,0.272341855245902,-0.0184875403339344,-0.109792122032787,0.92811236852459,-0.179927382704918,-0.190265949622951,0.0773188580032787,0.0130098548360656,0.0243753334442623,-0.00922265519180328,-0.0839773343770492,0.0757132656704918,-0.109959237927869,-0.0379251328622951,-0.0513807166754098,-0.151151487704918,-0.151151487704918,-0.301093269180328,-0.335009836885246,-0.517167440655738,-0.360991674918033,-0.0650267622126229,-0.382832802295082,-0.423446094590164,-0.194232721737705,-0.523427055737705,-0.40771670852459,-0.490166286557377,-0.398809217540984,-0.429380043442623,-0.335938891803279,-0.518618058688525,-0.582711859672131,-0.31950017295082,-0.0175797885542623,-0.265824489180328,-0.980983351639344,-0.968613202622951,-0.956903248196721,-0.355492635409836,-0.0935385034,-0.534303311639344,-0.47981351295082,-0.454932903934426,-0.386044435409836,-0.431296148196721,-0.560203489016393,-0.524422887377049,-0.461837866885246,-0.461837866885246,-0.275672786229508,-0.522494763606557,-0.53970849147541,-0.304806274098361,-0.0556137930852459,-0.262391594918033,-0.343866129016393,-0.0470379377672131,-0.543872996229508,-0.504849290819672,-0.439238787704918,-0.438768699508197,-0.565162507704918,-0.211231860180328,-0.615320077704918,-0.520385479180328
